NAME,county,state,Total_Pop_2009,Total_Pop_2011,Total_Pop_2013,Total_Pop_2015,Total_Pop_2016,Total_Pop_2021,Total_Pop_25_to_29_2009,Total_Pop_25_to_29_2011,Total_Pop_25_to_29_2013,Total_Pop_25_to_29_2015,Total_Pop_25_to_29_2016,Total_Pop_25_to_29_2021,2009-2021 Total_Pop Change,2009-2021 Total_Pop % Change,2009-2021 Change Rank,2009-2021 Change Percentile,2009-2021 % Change Rank,2009-2021 % Change Percentile,2011-2021 Total_Pop Change,2011-2021 Total_Pop % Change,2011-2021 Change Rank,2011-2021 Change Percentile,2011-2021 % Change Rank,2011-2021 % Change Percentile,2013-2021 Total_Pop Change,2013-2021 Total_Pop % Change,2013-2021 Change Rank,2013-2021 Change Percentile,2013-2021 % Change Rank,2013-2021 % Change Percentile,2015-2021 Total_Pop Change,2015-2021 Total_Pop % Change,2015-2021 Change Rank,2015-2021 Change Percentile,2015-2021 % Change Rank,2015-2021 % Change Percentile,2016-2021 Total_Pop Change,2016-2021 Total_Pop % Change,2016-2021 Change Rank,2016-2021 Change Percentile,2016-2021 % Change Rank,2016-2021 % Change Percentile
"Washington County, Oregon",067,41,518002.0,524275.0,539608.0,556210.0,564088.0,596969.0,42938.0,41148.0,41039.0,41268.0,41743.0,45312.0,78967.0,15.24453573538327,85.0,97.32142857142857,396.0,87.40433673469387,72694.0,13.865623956892858,83.0,97.38603761555626,267.0,91.52056104558496,57361.0,10.630124090080217,85.0,97.32313575525812,289.0,90.82217973231359,40759.0,7.327987630571187,85.0,97.32569245463229,364.0,88.44317096466094,32881.0,5.829055041057418,93.0,97.0709964979306,422.0,86.5966252785737
"Washington County, Pennsylvania",125,42,206037.0,207451.0,208047.0,208226.0,208269.0,209090.0,10588.0,10067.0,10255.0,10793.0,11140.0,11200.0,3053.0,1.4817726913127327,830.0,73.56505102040816,1579.0,49.68112244897959,1639.0,0.7900660878954469,897.0,71.43767931144406,1421.0,54.733822123047496,1043.0,0.5013290266141723,946.0,69.88527724665391,1421.0,54.74824729126833,864.0,0.4149337738803105,942.0,70.04138809296401,1436.0,54.31391276663483,821.0,0.3942017294940703,946.0,69.91404011461319,1467.0,53.326965934415796
"Washington County, Rhode Island",009,44,127064.0,126937.0,126627.0,126405.0,126319.0,129735.0,3116.0,5191.0,5232.0,5696.0,5729.0,6551.0,2671.0,2.1020902852106005,874.0,72.16198979591837,1483.0,52.74234693877551,2798.0,2.204243049701815,739.0,76.47433854000637,1197.0,61.874402295186485,3108.0,2.4544528418109834,640.0,79.63671128107075,1065.0,66.09305289993627,3330.0,2.634389462442144,563.0,82.10760904170647,968.0,69.21362623368354,3416.0,2.7042645999414194,527.0,83.25374084686405,913.0,70.96466093600765
"Washington County, Tennessee",179,47,116750.0,121458.0,123891.0,125317.0,126044.0,132067.0,8963.0,7817.0,7665.0,7832.0,8007.0,8997.0,15317.0,13.119486081370457,391.0,87.56377551020408,486.0,84.5344387755102,10609.0,8.734706647565416,422.0,86.57953458718521,542.0,82.75422378068218,8176.0,6.599349428126344,423.0,86.55194391332059,568.0,81.93116634799236,6750.0,5.386340241148457,414.0,86.85132123527539,526.0,83.28557784145177,6023.0,4.778490051093276,412.0,86.9149952244508,537.0,82.93537090098695
"Washington County, Texas",477,48,32152.0,33261.0,33863.0,34236.0,34544.0,35561.0,1878.0,1775.0,1655.0,1644.0,1683.0,1580.0,3409.0,10.602761881064948,779.0,75.19132653061224,615.0,80.42091836734694,2300.0,6.915005562069698,790.0,74.8485814472426,672.0,78.61013707363723,1698.0,5.01432241679709,811.0,74.18738049713193,722.0,77.02358189929892,1325.0,3.8701951162519066,822.0,73.86182744348933,750.0,76.15409105380452,1017.0,2.944071329319131,872.0,72.26997771410379,862.0,72.5883476599809
"Washington County, Utah",053,49,130258.0,137020.0,141902.0,148244.0,151959.0,176533.0,10974.0,9560.0,9055.0,8842.0,8847.0,10474.0,46275.0,35.52564909640867,168.0,94.67474489795919,55.0,98.2780612244898,39513.0,28.83739600058386,165.0,94.77207523111252,45.0,98.59738603761555,34631.0,24.404870967287273,152.0,95.18801784576164,42.0,98.69343530911408,28289.0,19.08272847467689,143.0,95.47914676854505,39.0,98.79019420566698,24574.0,16.171467303680597,139.0,95.6064947468959,48.0,98.50366125437759
"Washington County, Vermont",023,50,58788.0,59426.0,59427.0,59132.0,58963.0,59609.0,3305.0,3046.0,2986.0,3151.0,3186.0,3151.0,821.0,1.396543512281423,1243.0,60.39540816326531,1593.0,49.234693877551024,183.0,0.3079460168949666,1352.0,56.93337583678674,1485.0,52.69365635957921,182.0,0.306258098170864,1319.0,57.998725302740596,1454.0,53.69662205226259,477.0,0.8066698234458602,1107.0,64.78828398599173,1343.0,57.27475326329194,646.0,1.0956023268829496,1014.0,67.74912448264884,1296.0,58.77109200891436
"Washington County, Virginia",191,51,52547.0,54628.0,54804.0,54759.0,54562.0,53997.0,3209.0,2894.0,2787.0,2753.0,2684.0,2900.0,1450.0,2.759434411098627,1057.0,66.3265306122449,1398.0,55.45280612244898,-631.0,-1.1550853042395892,2312.0,26.330889384762514,1747.0,44.34172776538094,-807.0,-1.472520253996057,2481.0,20.968769917144677,1820.0,42.03314212874442,-762.0,-1.39155207363173,2549.0,18.879337790512576,1889.0,39.89175421840178,-565.0,-1.0355192258348356,2475.0,21.23527539000318,1863.0,40.719516077682265
"Washington County, Wisconsin",131,55,128046.0,131190.0,132186.0,132921.0,133422.0,136300.0,6530.0,6903.0,6751.0,6528.0,6417.0,6567.0,8254.0,6.4461209252924645,540.0,82.8125,957.0,69.51530612244898,5110.0,3.8951139568564663,576.0,81.67038571883965,958.0,69.49314631813834,4114.0,3.112281179550025,563.0,82.09050350541747,971.0,69.08859145952836,3379.0,2.5421114797511413,559.0,82.23495702005731,983.0,68.73607131486787,2878.0,2.1570655514083104,569.0,81.9165870741802,1030.0,67.23973256924546
"Washington Parish, Louisiana",117,22,44844.0,46969.0,46935.0,46556.0,46367.0,45794.0,3078.0,2961.0,2934.0,2820.0,2792.0,2812.0,950.0,2.1184550887521247,1200.0,61.766581632653065,1479.0,52.869897959183675,-1175.0,-2.5016500244842366,2645.0,15.71565189671661,1971.0,37.20114759324195,-1141.0,-2.4310216256524964,2664.0,15.137029955385595,2015.0,35.818992989165075,-762.0,-1.6367385514219457,2549.0,18.879337790512576,1946.0,38.07704552690226,-573.0,-1.235792697392546,2478.0,21.13976440624005,1923.0,38.80929640241961
"Washita County, Oklahoma",149,40,11573.0,11601.0,11631.0,11649.0,11626.0,11014.0,664.0,657.0,689.0,718.0,700.0,604.0,-559.0,-4.830208243324985,2402.0,23.4375,2507.0,20.089285714285715,-587.0,-5.0599086285665,2277.0,27.44660503665923,2408.0,23.27064073956009,-617.0,-5.304788926145642,2350.0,25.1434034416826,2536.0,19.21606118546845,-635.0,-5.451111683406296,2459.0,21.74466730340656,2665.0,15.18624641833811,-612.0,-5.2640633063822495,2507.0,20.216491563196435,2703.0,13.976440624005093
"Washoe County, Nevada",031,32,404495.0,417855.0,425495.0,435019.0,439914.0,479758.0,31043.0,29712.0,30640.0,32512.0,33413.0,36489.0,75263.0,18.60665768427299,92.0,97.09821428571429,268.0,91.4859693877551,61903.0,14.81446913402975,102.0,96.78036340452661,243.0,92.28562320688556,54263.0,12.752911315056581,90.0,97.16379859783302,204.0,93.53091140854048,44739.0,10.284378383472914,73.0,97.70773638968481,187.0,94.07831900668577,39844.0,9.057224821215048,67.0,97.89875835721108,186.0,94.11015600127348
"Washtenaw County, Michigan",161,26,346007.0,344727.0,348560.0,354092.0,358082.0,372428.0,20062.0,25937.0,26226.0,26355.0,26816.0,29094.0,26421.0,7.635972682633585,275.0,91.26275510204081,842.0,73.18239795918367,27701.0,8.035633994436186,230.0,92.70003187759005,589.0,81.25597704813516,23868.0,6.847601560706917,219.0,93.05289993626513,532.0,83.07839388145315,18336.0,5.178315240107101,213.0,93.25055714740529,554.0,82.39414199299586,14346.0,4.006344915410431,234.0,92.58198026106335,660.0,79.0194205666985
"Watauga County, North Carolina",189,37,44636.0,50421.0,51557.0,52240.0,52745.0,54077.0,2211.0,3047.0,3216.0,2987.0,3021.0,3207.0,9441.0,21.151088807240793,508.0,83.8329081632653,203.0,93.55867346938776,3656.0,7.250947026040744,663.0,78.89703538412496,642.0,79.56646477526299,2520.0,4.887794091975861,717.0,77.18291905672403,741.0,76.41810070108349,1837.0,3.516462480857574,746.0,76.28143903215536,800.0,74.56224132441898,1332.0,2.5253578538250165,794.0,74.75326329194523,953.0,69.6911811524992
"Watonwan County, Minnesota",165,27,11019.0,11190.0,11173.0,11054.0,10996.0,11223.0,507.0,657.0,659.0,614.0,582.0,625.0,204.0,1.8513476722025635,1581.0,49.61734693877551,1524.0,51.43494897959183,33.0,0.2949061662198327,1492.0,52.47051322919988,1487.0,52.62990117947083,50.0,0.44750738387182576,1444.0,54.01529636711281,1428.0,54.52517527087317,169.0,1.5288583318255888,1325.0,57.84781916587074,1200.0,61.82744348933461,227.0,2.0643870498363137,1279.0,59.31232091690545,1058.0,66.34829672078956
"Waukesha County, Wisconsin",133,55,378848.0,388125.0,391200.0,393873.0,395377.0,405332.0,16317.0,19208.0,19571.0,19352.0,19093.0,19967.0,26484.0,6.990666441422411,273.0,91.3265306122449,907.0,71.10969387755102,17207.0,4.433365539452505,328.0,89.57602805227924,915.0,70.8638826904686,14132.0,3.6124744376278217,317.0,89.92989165073296,901.0,71.31931166347992,11459.0,2.9093134081290106,311.0,90.13053167780961,902.0,71.31486787647246,9955.0,2.517850051975712,308.0,90.22604266157275,954.0,69.65934415791149
"Waupaca County, Wisconsin",135,55,51914.0,52552.0,52300.0,52125.0,51974.0,51769.0,2486.0,2638.0,2584.0,2486.0,2464.0,2737.0,-145.0,-0.2793080864506692,1976.0,37.02168367346938,1835.0,41.517857142857146,-783.0,-1.4899528086466773,2420.0,22.888109658909787,1801.0,42.62033790245457,-531.0,-1.0152963671128057,2270.0,27.692797960484384,1722.0,45.15615041427661,-356.0,-0.6829736211031223,2182.0,30.563514804202484,1713.0,45.4950652658389,-205.0,-0.3944279832223785,2014.0,35.91212989493792,1692.0,46.163642152180834
"Waushara County, Wisconsin",137,55,24660.0,24614.0,24483.0,24321.0,24238.0,24527.0,1116.0,1150.0,1165.0,1202.0,1166.0,1157.0,-133.0,-0.5393349553933446,1959.0,37.56377551020408,1885.0,39.9234693877551,-87.0,-0.3534573819777398,1639.0,47.78450749123366,1601.0,48.99585591329296,44.0,0.17971653800596954,1453.0,53.72848948374761,1482.0,52.80433397068196,206.0,0.8470046461905412,1299.0,58.675581025151224,1330.0,57.688634192932184,289.0,1.192342602524965,1233.0,60.776822667940145,1269.0,59.63069086278255
"Wayne County, Georgia",305,13,28954.0,29988.0,30187.0,30046.0,30006.0,30118.0,2021.0,1949.0,2036.0,1948.0,1972.0,1833.0,1164.0,4.02016992470815,1124.0,64.19005102040816,1236.0,60.618622448979586,130.0,0.4335067360277334,1394.0,55.59451705451068,1463.0,53.39496334077144,-69.0,-0.22857521449630713,1606.0,48.85277246653919,1549.0,50.66921606118547,72.0,0.23963256340278072,1423.0,54.72779369627507,1481.0,52.88124801018784,112.0,0.3732586815970107,1404.0,55.332696593441575,1478.0,52.976758993950966
"Wayne County, Illinois",191,17,16505.0,16814.0,16674.0,16555.0,16517.0,16250.0,1000.0,925.0,880.0,862.0,876.0,907.0,-255.0,-1.5449863677673425,2110.0,32.74872448979592,2029.0,35.33163265306122,-564.0,-3.3543475675032686,2254.0,28.179789607905644,2114.0,32.642652215492504,-424.0,-2.5428811323017886,2156.0,31.325685149776927,2039.0,35.05417463352454,-305.0,-1.842343702808824,2106.0,32.98312639286851,1991.0,36.64438077045527,-267.0,-1.6165163165223762,2126.0,32.346386501114296,2019.0,35.752944921999365
"Wayne County, Indiana",177,18,68151.0,68990.0,68557.0,67866.0,67423.0,66588.0,4051.0,3950.0,3796.0,3826.0,3785.0,3868.0,-1563.0,-2.293436633358281,2826.0,9.917091836734695,2141.0,31.760204081632654,-2402.0,-3.481664009276708,2935.0,6.471150781000956,2143.0,31.718202103920945,-1969.0,-2.872062663185382,2896.0,7.743785850860421,2108.0,32.855321861058,-1278.0,-1.8831226239943377,2785.0,11.3658070678128,2001.0,36.32601082457816,-835.0,-1.2384497871646194,2655.0,15.504616364215218,1924.0,38.7774594078319
"Wayne County, Iowa",185,19,6329.0,6372.0,6382.0,6384.0,6403.0,6504.0,250.0,290.0,316.0,312.0,319.0,351.0,175.0,2.7650497708958666,1602.0,48.94770408163265,1397.0,55.48469387755102,132.0,2.0715630885122405,1392.0,55.65827223461907,1219.0,61.17309531399427,122.0,1.9116264493889146,1360.0,56.69216061185468,1170.0,62.74697259400892,120.0,1.8796992481203034,1382.0,56.03311047437122,1122.0,64.31072906717606,101.0,1.5773856004997588,1424.0,54.695956701687365,1170.0,62.78255332696594
"Wayne County, Kentucky",231,21,20575.0,20807.0,20797.0,20655.0,20557.0,19743.0,1445.0,1209.0,1146.0,1139.0,1143.0,1093.0,-832.0,-4.043742405832318,2577.0,17.857142857142858,2400.0,23.50127551020408,-1064.0,-5.113663670879998,2598.0,17.21389862926363,2420.0,22.888109658909787,-1054.0,-5.068038659422037,2622.0,16.475462077756532,2502.0,20.29955385595921,-912.0,-4.415395787944809,2637.0,16.077682266794014,2515.0,19.961795606494746,-814.0,-3.9597217492824854,2638.0,16.045845272206304,2514.0,19.99363260108246
"Wayne County, Michigan",163,26,1977997.0,1844186.0,1804507.0,1778969.0,1767593.0,1789781.0,133597.0,113534.0,110459.0,114368.0,119092.0,135165.0,-188216.0,-9.515484603869472,3136.0,0.03188775510204082,2911.0,7.206632653061225,-54405.0,-2.9500820416161977,3137.0,0.0318775900541919,2053.0,34.58718520879822,-14726.0,-0.8160677680939976,3132.0,0.22307202039515617,1663.0,47.03632887189293,10812.0,0.607767757616906,318.0,89.90767271569564,1394.0,55.651066539318684,22188.0,1.2552663424215904,157.0,95.03342884431709,1254.0,60.108245781598214
"Wayne County, Mississippi",153,28,20892.0,20875.0,20675.0,20564.0,20517.0,19824.0,1458.0,1278.0,1271.0,1208.0,1326.0,803.0,-1068.0,-5.1120045950603155,2668.0,14.955357142857142,2544.0,18.909438775510203,-1051.0,-5.034730538922161,2590.0,17.468919349697163,2405.0,23.366273509722664,-851.0,-4.116082224909312,2515.0,19.88527724665392,2324.0,25.971956660293184,-740.0,-3.598521688387468,2538.0,19.229544730977395,2369.0,24.60999681630054,-693.0,-3.377686796315249,2562.0,18.465456860872333,2422.0,22.922636103151863
"Wayne County, Missouri",223,29,12593.0,13448.0,13437.0,13397.0,13341.0,11298.0,688.0,600.0,594.0,639.0,660.0,515.0,-1295.0,-10.283490828237907,2751.0,12.308673469387756,2939.0,6.313775510204081,-2150.0,-15.987507436049974,2905.0,7.4274784826267135,3077.0,1.9445329933057058,-2139.0,-15.918731859790135,2926.0,6.787762906309751,3092.0,1.4977692797960485,-2099.0,-15.667686795551239,2965.0,5.635148042024833,3104.0,1.209805794333015,-2043.0,-15.31369462559029,2985.0,4.998408150270615,3102.0,1.2734797835084368
"Wayne County, Nebraska",179,31,9334.0,9530.0,9499.0,9425.0,9414.0,9590.0,298.0,499.0,464.0,462.0,456.0,443.0,256.0,2.7426612384829685,1551.0,50.57397959183674,1402.0,55.32525510204081,60.0,0.6295907660021083,1465.0,53.33120816066306,1443.0,54.03251514185528,91.0,0.9579955784819516,1396.0,55.544933078393875,1342.0,57.265774378585085,165.0,1.7506631299734732,1331.0,57.65679719834448,1153.0,63.323782234957015,176.0,1.8695559804546402,1337.0,57.4657752308182,1108.0,64.75644699140402
"Wayne County, New York",117,36,91658.0,93628.0,93224.0,92416.0,91874.0,91332.0,4186.0,4727.0,4725.0,4731.0,4729.0,5095.0,-326.0,-0.3556699906172911,2191.0,30.165816326530614,1849.0,41.07142857142857,-2296.0,-2.4522578715768795,2923.0,6.853681861651259,1961.0,37.51992349378387,-1892.0,-2.0295202952029467,2880.0,8.253664754620777,1942.0,38.1453154875717,-1084.0,-1.1729570637119102,2708.0,13.81725565106654,1833.0,41.6746259153136,-542.0,-0.5899383938872793,2451.0,21.999363260108247,1740.0,44.63546641197071
"Wayne County, North Carolina",191,37,113290.0,121324.0,123382.0,124355.0,124447.0,117692.0,7777.0,8246.0,8603.0,8761.0,8791.0,8291.0,4402.0,3.8856033189160533,711.0,77.35969387755102,1247.0,60.26785714285714,-3632.0,-2.9936368731660723,3042.0,3.0602486452024227,2057.0,34.45967484858144,-5690.0,-4.611693764082281,3104.0,1.1153601019757808,2424.0,22.78521351179095,-6663.0,-5.358047525230192,3127.0,0.4775549188156638,2654.0,15.536453358802929,-6755.0,-5.4280135318649725,3126.0,0.5093919134033748,2724.0,13.307863737663164
"Wayne County, Ohio",169,39,113828.0,114508.0,114750.0,115371.0,115747.0,116858.0,6854.0,6528.0,6309.0,6471.0,6738.0,6793.0,3030.0,2.6619109533682295,835.0,73.40561224489795,1408.0,55.13392857142857,2350.0,2.052258357494674,780.0,75.1673573477845,1221.0,61.10934013388588,2108.0,1.837037037037037,756.0,75.94008922880816,1182.0,62.36456341618866,1487.0,1.288885421813113,789.0,74.91244826488379,1252.0,60.17191977077364,1111.0,0.9598520911989095,841.0,73.25692454632284,1330.0,57.688634192932184
"Wayne County, Pennsylvania",127,42,51233.0,52477.0,52212.0,51642.0,51307.0,51244.0,2333.0,2459.0,2492.0,2533.0,2651.0,2876.0,11.0,0.021470536568224396,1780.0,43.27168367346938,1799.0,42.66581632653062,-1233.0,-2.3496007774834737,2676.0,14.72744660503666,1949.0,37.902454574434174,-968.0,-1.8539799279859048,2583.0,17.718291905672405,1908.0,39.22880815806246,-398.0,-0.7706905232175321,2238.0,28.780643107290672,1737.0,44.730977395733845,-63.0,-0.12279026253727565,1688.0,46.290990130531675,1612.0,48.71060171919771
"Wayne County, Tennessee",181,47,16592.0,16999.0,16996.0,16897.0,16842.0,16350.0,1256.0,1205.0,1145.0,1126.0,1140.0,1087.0,-242.0,-1.4585342333654827,2097.0,33.16326530612245,2009.0,35.96938775510204,-649.0,-3.817871639508208,2323.0,25.980235894166405,2204.0,29.773669110615238,-646.0,-3.800894328077198,2380.0,24.18738049713193,2268.0,27.756532823454428,-547.0,-3.2372610522578005,2390.0,23.941419929958613,2302.0,26.74307545367717,-492.0,-2.9212682579266125,2396.0,23.750397962432345,2323.0,26.07449856733524
"Wayne County, Utah",055,49,2502.0,2735.0,2760.0,2722.0,2716.0,2500.0,60.0,148.0,119.0,111.0,116.0,175.0,-2.0,-0.07993605115906854,1804.0,42.50637755102041,1812.0,42.25127551020408,-235.0,-8.59232175502742,1844.0,41.24960153012432,2816.0,10.264583997449792,-260.0,-9.420289855072461,1921.0,38.81453154875717,2919.0,7.0108349267049075,-222.0,-8.155767817781046,1948.0,38.01337153772684,2909.0,7.4180197389366445,-216.0,-7.952871870397649,2039.0,35.11620503024515,2933.0,6.653931868831582
"Wayne County, West Virginia",099,54,41496.0,42533.0,42007.0,41499.0,41237.0,39337.0,3097.0,2449.0,2193.0,2079.0,2131.0,2287.0,-2159.0,-5.20291112396376,2936.0,6.409438775510204,2556.0,18.526785714285715,-3196.0,-7.5141654715162325,3014.0,3.952821166719796,2723.0,13.22919987248964,-2670.0,-6.356083509891208,2993.0,4.652644996813257,2686.0,14.435946462715105,-2162.0,-5.209764090700986,2972.0,5.412289079910856,2636.0,16.109519261381724,-1900.0,-4.607512670659841,2965.0,5.635148042024833,2616.0,16.746259153135945
"Waynesboro city, Virginia",820,51,21699.0,21006.0,21099.0,21150.0,21366.0,22149.0,1544.0,1481.0,1368.0,1390.0,1362.0,1831.0,450.0,2.0738282870178315,1415.0,54.91071428571429,1490.0,52.51913265306123,1143.0,5.4413024850042735,972.0,69.04686005737966,808.0,74.27478482626714,1050.0,4.976539172472627,945.0,69.91714467813894,727.0,76.8642447418738,999.0,4.723404255319141,911.0,71.02833492518307,610.0,80.61127029608404,783.0,3.6647009267059882,965.0,69.30913721744668,727.0,76.88634192932187
"Weakley County, Tennessee",183,47,33389.0,34692.0,34779.0,34415.0,34024.0,32948.0,1693.0,1889.0,1907.0,1900.0,1856.0,1943.0,-441.0,-1.3207942735631528,2304.0,26.5625,1991.0,36.54336734693878,-1744.0,-5.02709558399631,2832.0,9.754542556582722,2404.0,23.398151099776857,-1831.0,-5.264671209637994,2872.0,8.508604206500955,2529.0,19.439133205863605,-1467.0,-4.262676158651746,2832.0,9.869468322190384,2494.0,20.630372492836678,-1076.0,-3.1624735480837107,2760.0,12.161731932505573,2373.0,24.482648837949696
"Webb County, Texas",479,48,231035.0,245762.0,254829.0,263251.0,266006.0,266963.0,16245.0,17440.0,17647.0,17859.0,18149.0,19117.0,35928.0,15.550890557707708,217.0,93.11224489795919,385.0,87.75510204081633,21201.0,8.626638780608875,279.0,91.13802996493465,547.0,82.59483583041121,12134.0,4.761624461894054,349.0,88.91013384321224,755.0,75.97195666029319,3712.0,1.4100611203756053,536.0,82.96720789557466,1218.0,61.254377586755815,957.0,0.3597663210604285,892.0,71.63323782234957,1483.0,52.81757402101241
"Weber County, Utah",057,49,221981.0,227199.0,233871.0,238682.0,241328.0,259390.0,21293.0,18965.0,18962.0,18555.0,18469.0,20364.0,37409.0,16.852343218563746,204.0,93.52678571428571,327.0,89.6045918367347,32191.0,14.168636305617532,199.0,93.68823716927001,259.0,91.77558176601849,25519.0,10.911570908748836,205.0,93.49904397705545,277.0,91.20458891013385,20708.0,8.675978917555582,194.0,93.8554600445718,272.0,91.37217446673034,18062.0,7.4844195451833295,192.0,93.91913403374721,278.0,91.18115249920407
"Webster County, Georgia",307,13,2203.0,2760.0,2769.0,2720.0,2672.0,2372.0,133.0,143.0,145.0,119.0,121.0,215.0,169.0,7.671357240127108,1608.0,48.75637755102041,836.0,73.37372448979592,-388.0,-14.057971014492754,2061.0,34.33216448836468,3039.0,3.1558814153649988,-397.0,-14.337305886601659,2122.0,32.409177820267686,3065.0,2.3581899298916507,-348.0,-12.794117647058822,2172.0,30.881884750079593,3062.0,2.5469595670168736,-300.0,-11.227544910179644,2175.0,30.786373766316462,3049.0,2.9608404966571156
"Webster County, Iowa",187,19,38458.0,38105.0,37626.0,37295.0,37050.0,37114.0,2637.0,2573.0,2462.0,2338.0,2265.0,2577.0,-1344.0,-3.4947215143793176,2769.0,11.73469387755102,2315.0,26.211734693877553,-991.0,-2.600708568429344,2548.0,18.807778131973222,1989.0,36.6273509722665,-512.0,-1.3607611757826987,2253.0,28.234544295729762,1798.0,42.734225621414915,-181.0,-0.4853197479554927,1863.0,40.719516077682265,1641.0,47.78732887615409,64.0,0.17273954116059365,1475.0,53.0722699777141,1532.0,51.25756128621458
"Webster County, Kentucky",233,21,13829.0,13697.0,13564.0,13357.0,13331.0,12994.0,845.0,785.0,782.0,790.0,838.0,798.0,-835.0,-6.038036011280646,2579.0,17.793367346938776,2654.0,15.401785714285715,-703.0,-5.132510768781485,2365.0,24.641377111890343,2426.0,22.696844118584636,-570.0,-4.202300206428777,2305.0,26.577437858508606,2342.0,25.39834289356278,-363.0,-2.717676124878343,2195.0,30.14963387456224,2179.0,30.659025787965614,-337.0,-2.5279423899182363,2230.0,29.03533906399236,2227.0,29.13085004775549
"Webster County, Mississippi",155,28,9834.0,10204.0,10129.0,9999.0,9922.0,9938.0,626.0,549.0,590.0,529.0,618.0,500.0,104.0,1.0575554199715231,1672.0,46.7155612244898,1644.0,47.608418367346935,-266.0,-2.606820854566838,1892.0,39.71947720752311,1990.0,36.595473382212305,-191.0,-1.8856747951426556,1802.0,42.606755895474826,1913.0,39.06947100063735,-61.0,-0.6100610061006151,1641.0,47.78732887615409,1692.0,46.163642152180834,16.0,0.1612578109252194,1551.0,50.65265838904808,1537.0,51.09837631327603
"Webster County, Missouri",225,29,35635.0,36027.0,36274.0,36690.0,37075.0,38978.0,2329.0,2072.0,1983.0,1976.0,2071.0,2336.0,3343.0,9.38122632243581,787.0,74.93622448979592,710.0,77.39158163265306,2951.0,8.191078913037453,718.0,77.1437679311444,580.0,81.5428753586229,2704.0,7.454375034459937,685.0,78.20267686424475,479.0,84.76736775015934,2288.0,6.2360316162441976,673.0,78.60553963705826,447.0,85.80070041388093,1903.0,5.1328388401888025,697.0,77.8414517669532,492.0,84.36803565743394
"Webster County, Nebraska",181,31,3555.0,3802.0,3762.0,3697.0,3665.0,3442.0,136.0,130.0,144.0,142.0,149.0,200.0,-113.0,-3.1786216596343175,1922.0,38.74362244897959,2282.0,27.2640306122449,-360.0,-9.468700683850606,2032.0,35.25661459993624,2871.0,8.511316544469238,-320.0,-8.50611376927166,2011.0,35.94646271510516,2867.0,8.667941363926067,-255.0,-6.8974844468488,2016.0,35.84845590576249,2818.0,10.315186246418339,-223.0,-6.084583901773533,2048.0,34.829672078955745,2789.0,11.238459089461955
"Webster County, West Virginia",101,54,9510.0,9202.0,9073.0,8927.0,8820.0,8415.0,562.0,460.0,426.0,402.0,409.0,317.0,-1095.0,-11.514195583596209,2683.0,14.47704081632653,2984.0,4.878826530612245,-787.0,-8.552488589437079,2422.0,22.824354478801403,2813.0,10.360216767612368,-658.0,-7.252287005400637,2387.0,23.964308476736775,2769.0,11.790949649458254,-512.0,-5.735409432060045,2355.0,25.055714740528494,2698.0,14.13562559694365,-405.0,-4.591836734693877,2315.0,26.329194524036932,2612.0,16.873607131486786
"Webster Parish, Louisiana",119,22,40719.0,41235.0,41039.0,40617.0,40335.0,37356.0,2466.0,2455.0,2487.0,2599.0,2601.0,2277.0,-3363.0,-8.259043689678036,3045.0,2.933673469387755,2839.0,9.502551020408163,-3879.0,-9.407057111676975,3057.0,2.5820847943895444,2865.0,8.70258208479439,-3683.0,-8.974390214186501,3053.0,2.7405991077119185,2900.0,7.616316124920332,-3261.0,-8.028657951104211,3056.0,2.737981534543139,2899.0,7.736389684813753,-2979.0,-7.385645221271853,3059.0,2.6424705507800064,2900.0,7.704552690226042
"Weld County, Colorado",123,08,241221.0,248441.0,258780.0,270948.0,278065.0,322424.0,21333.0,17426.0,17806.0,19158.0,19849.0,23480.0,81203.0,33.663321186795514,79.0,97.51275510204081,63.0,98.02295918367348,73983.0,29.778901228058174,78.0,97.54542556582723,40.0,98.75677398788652,63644.0,24.593863513409065,68.0,97.8648820905035,40.0,98.75717017208413,51476.0,18.998479413023905,57.0,98.21712830308819,40.0,98.75835721107927,44359.0,15.952744861812885,57.0,98.21712830308819,52.0,98.37631327602674
"Wells County, Indiana",179,18,27720.0,27720.0,27707.0,27796.0,27836.0,28103.0,1607.0,1551.0,1566.0,1547.0,1540.0,1705.0,383.0,1.3816738816738727,1452.0,53.73086734693877,1596.0,49.1390306122449,383.0,1.3816738816738727,1225.0,60.981829773669105,1318.0,58.01721389862926,396.0,1.4292417078716646,1171.0,62.7151051625239,1255.0,60.038240917782026,307.0,1.1044754640955556,1221.0,61.15886660299268,1290.0,58.96211397644062,267.0,0.9591895387268234,1246.0,60.3629417382999,1331.0,57.65679719834448
"Wells County, North Dakota",103,38,4251.0,4242.0,4220.0,4204.0,4179.0,4031.0,290.0,163.0,145.0,157.0,147.0,159.0,-220.0,-5.175252881674897,2075.0,33.86479591836735,2553.0,18.622448979591837,-211.0,-4.97406883545497,1810.0,42.33343959196685,2397.0,23.621294230156202,-189.0,-4.478672985781995,1800.0,42.67049075844487,2396.0,23.677501593371574,-173.0,-4.115128449096095,1850.0,41.13339700732251,2471.0,21.36262336835403,-148.0,-3.541517109356307,1888.0,39.92359121298949,2449.0,22.063037249283667
