Year,state,county,NAME,Total_Population,Educational Attainment for the Population 25 Years and Over_Estimate!!Total: (B15003_001E),Educational Attainment for the Population 25 Years and Over_Estimate!!Total:!!Bachelor's degree (B15003_022E),Educational Attainment for the Population 25 Years and Over_Estimate!!Total:!!Master's degree (B15003_023E),Educational Attainment for the Population 25 Years and Over_Estimate!!Total:!!Professional school degree (B15003_024E),Educational Attainment for the Population 25 Years and Over_Estimate!!Total:!!Doctorate degree (B15003_025E),Median_Earnings_for_Total_25plus_Population,Median_Earnings_Less_Than_HS,Median_Earnings_HS,Median_Earnings_Some_College,Median_Earnings_Bachelors_Degree,Median_Earnings_Postgraduate,Pct_With_Bachelors_Degree,State_Abbrev,Region
2023,42,069,"Lackawanna County, Pennsylvania",215834,152357,27959,13046,3144,1765,46789,27230,37555,42443,60982,74787,30.135799470979343,PA,Northeast
2023,42,071,"Lancaster County, Pennsylvania",555151,377538,74352,32133,5770,4688,50485,41304,42089,47608,61638,79570,30.97516011633266,PA,Northeast
2023,42,073,"Lawrence County, Pennsylvania",85423,61529,9825,3299,527,365,44465,23269,36833,43020,56928,79659,22.77950234848608,PA,Northeast
2023,42,075,"Lebanon County, Pennsylvania",143592,99085,15036,6624,1151,922,49202,42581,44189,46355,59027,79021,23.952162284906898,PA,Northeast
2023,42,077,"Lehigh County, Pennsylvania",375408,257679,53447,23246,4885,4431,49159,31216,38794,44960,65485,94448,33.378350583477896,PA,Northeast
2023,42,079,"Luzerne County, Pennsylvania",325978,232115,35628,16519,3288,2559,45097,32376,37915,42119,58131,77592,24.985028972707493,PA,Northeast
2023,42,081,"Lycoming County, Pennsylvania",113570,79987,12615,5219,1039,963,43517,32558,36335,41905,53532,77769,24.79902984234938,PA,Northeast
2023,42,083,"McKean County, Pennsylvania",40149,28598,3621,1711,228,259,43234,26242,35322,46109,56906,66875,20.347576753619133,PA,Northeast
2023,42,085,"Mercer County, Pennsylvania",109852,78713,12771,5493,650,824,44354,25826,34934,42475,57895,73379,25.075908680904043,PA,Northeast
2023,42,087,"Mifflin County, Pennsylvania",46074,32321,2726,1198,132,224,42139,37378,39729,43738,51250,60100,13.242164536988335,PA,Northeast
2023,42,089,"Monroe County, Pennsylvania",167784,119743,20846,10163,1234,1141,47022,31753,40461,45990,58634,89738,27.879709043534906,PA,Northeast
2023,42,091,"Montgomery County, Pennsylvania",861225,607780,177678,96071,25971,17861,68450,34296,43388,53466,80988,103747,52.252624304847146,PA,Northeast
2023,42,093,"Montour County, Pennsylvania",18079,13257,2257,1305,827,467,56066,30991,37594,49242,58072,89145,36.629705061476955,PA,Northeast
2023,42,095,"Northampton County, Pennsylvania",315927,222029,45687,21950,3747,3590,54403,32215,43257,50840,66032,85098,33.76766098122317,PA,Northeast
2023,42,097,"Northumberland County, Pennsylvania",90925,66645,8964,2897,563,354,42841,29106,36623,42358,60499,75156,19.173231300172557,PA,Northeast
2023,42,099,"Perry County, Pennsylvania",45988,33198,4298,1497,237,144,51055,41489,43800,52937,70727,71660,18.603530333152598,PA,Northeast
2023,42,101,"Philadelphia County, Pennsylvania",1582432,1088969,210729,111087,32882,22513,48497,28886,35505,41639,64205,78814,34.639278069439996,PA,Northeast
2023,42,103,"Pike County, Pennsylvania",59691,45250,7591,4428,543,502,49502,32917,41801,41583,64650,77988,28.870718232044197,PA,Northeast
2023,42,105,"Potter County, Pennsylvania",16276,11923,1267,609,117,43,41663,26000,37379,41378,51331,69485,17.076239201543235,PA,Northeast
2023,42,107,"Schuylkill County, Pennsylvania",143259,104202,13058,5451,911,504,46157,31842,41327,45243,57810,72292,19.120554307978733,PA,Northeast
2023,42,109,"Snyder County, Pennsylvania",39711,26673,3413,1740,266,295,44043,40122,38889,44634,56371,73845,21.422412177107937,PA,Northeast
2023,42,111,"Somerset County, Pennsylvania",73255,54932,6080,2578,459,378,40452,25469,36182,40592,56315,63750,17.28500691764363,PA,Northeast
2023,42,113,"Sullivan County, Pennsylvania",5849,4876,607,270,48,38,42445,29712,40946,46910,56905,39886,19.749794913863823,PA,Northeast
2023,42,115,"Susquehanna County, Pennsylvania",38349,28603,3625,1533,295,201,42183,32773,37085,42881,51338,73538,19.767157291193232,PA,Northeast
2023,42,117,"Tioga County, Pennsylvania",41078,29448,3708,2130,277,209,42165,34688,37713,41308,51750,68514,21.475142624286878,PA,Northeast
2023,42,119,"Union County, Pennsylvania",42570,29162,4218,2128,616,744,43793,41179,34339,41815,57267,80557,26.424799396474864,PA,Northeast
2023,42,121,"Venango County, Pennsylvania",50096,37206,4710,2181,273,148,40676,27500,35392,39665,58369,65931,19.652744181046067,PA,Northeast
2023,42,123,"Warren County, Pennsylvania",38174,28168,3561,1507,164,252,41502,32523,36014,40289,56981,63844,19.468900880431697,PA,Northeast
2023,42,125,"Washington County, Pennsylvania",209778,152026,31109,13719,2782,2232,53293,30523,41956,47438,69448,82401,32.7851814821149,PA,Northeast
2023,42,127,"Wayne County, Pennsylvania",51189,39450,4990,2635,534,357,39904,36102,35203,39065,52340,74145,21.58681875792142,PA,Northeast
2023,42,129,"Westmoreland County, Pennsylvania",353345,263301,52941,23830,4012,3062,50881,27658,37683,47778,63739,79901,31.843783350613936,PA,Northeast
2023,42,131,"Wyoming County, Pennsylvania",26075,18808,2613,1105,152,174,47397,36250,42515,44857,59327,73150,21.501488728200766,PA,Northeast
2023,42,133,"York County, Pennsylvania",459312,322163,55071,25399,4336,2857,51693,35382,42339,50840,66225,83902,27.210759770675093,PA,Northeast
2023,44,001,"Bristol County, Rhode Island",50568,35592,9827,5488,1913,1192,68888,34831,42634,51580,78860,102314,51.75320296695887,RI,Northeast
2023,44,003,"Kent County, Rhode Island",170658,127456,27118,12484,2686,1425,59015,40797,48320,52499,71251,95676,34.296541551594274,RI,Northeast
2023,44,005,"Newport County, Rhode Island",85095,63729,19654,10265,2148,1740,57996,37357,38376,48331,70518,93926,53.04806289130537,RI,Northeast
2023,44,007,"Providence County, Rhode Island",658977,458321,90198,39475,9842,8069,52324,35186,42499,48423,65957,84735,32.2010119545035,RI,Northeast
2023,44,009,"Washington County, Rhode Island",130073,91407,25962,14704,2623,2854,62086,26618,46767,53616,69919,91938,50.480816567658934,RI,Northeast
2023,45,001,"Abbeville County, South Carolina",24352,17240,2314,748,132,138,41110,33458,34563,46724,44432,57500,19.327146171693734,SC,South
2023,45,003,"Aiken County, South Carolina",171949,121731,23850,10462,2101,1388,46767,29102,37115,42669,62867,80703,31.052895318365906,SC,South
2023,45,005,"Allendale County, South Carolina",7738,5588,329,245,171,0,35099,17323,35625,31386,39500,87557,13.332140300644237,SC,South
2023,45,007,"Anderson County, South Carolina",207218,142807,23852,9991,1819,2060,44206,28227,36111,42582,59625,75527,26.41467154971395,SC,South
2023,45,009,"Bamberg County, South Carolina",13164,8947,961,479,21,224,34063,36334,21980,35137,41100,62750,18.83312842293506,SC,South
2023,45,011,"Barnwell County, South Carolina",20565,13923,1154,446,119,69,39647,37577,35658,38766,43500,80304,12.84205990088343,SC,South
2023,45,013,"Beaufort County, South Carolina",192123,138607,35837,19080,4625,2521,47608,29619,37332,45361,58925,73620,44.77623785234512,SC,South
2023,45,015,"Berkeley County, South Carolina",238723,159984,30937,13713,1738,1514,51325,34459,44693,47982,63430,71776,29.94174417441744,SC,South
2023,45,017,"Calhoun County, South Carolina",14150,10590,1528,625,128,24,40701,35179,32804,38718,64206,61431,21.765816808309726,SC,South
2023,45,019,"Charleston County, South Carolina",414711,298970,89757,37338,12709,6795,53910,31277,38365,45577,67036,79432,49.03468575442352,SC,South
2023,45,021,"Cherokee County, South Carolina",56299,38454,4261,2275,351,190,38719,30457,35115,38653,45592,55437,18.403807146200656,SC,South
2023,45,023,"Chester County, South Carolina",32177,22535,1891,1036,100,70,37939,30859,36523,37639,47529,64541,13.74306634124695,SC,South
2023,45,025,"Chesterfield County, South Carolina",43575,30551,2446,1311,208,68,38649,23208,34592,41238,46126,64211,13.20087722169487,SC,South
2023,45,027,"Clarendon County, South Carolina",31037,22623,2587,1226,124,60,34641,18328,34719,33982,46490,51353,17.667860142333023,SC,South
2023,45,029,"Colleton County, South Carolina",38623,26998,2941,1177,245,137,37897,39205,33570,34660,55669,67344,16.66790132602415,SC,South
2023,45,031,"Darlington County, South Carolina",62754,43184,5309,2484,231,483,39771,28589,31604,36351,57242,76341,19.69942571322712,SC,South
2023,45,033,"Dillon County, South Carolina",28031,18540,1287,817,57,6,34295,29492,31873,36192,51250,42803,11.688241639697951,SC,South
2023,45,035,"Dorchester County, South Carolina",164322,111681,21584,9755,1426,703,49192,33914,41218,47934,61380,74094,29.967496709377603,SC,South
2023,45,037,"Edgefield County, South Carolina",26508,19649,2447,1293,239,234,45714,18495,41023,41910,54528,70211,21.44129472237773,SC,South
2023,45,039,"Fairfield County, South Carolina",20741,15352,1369,763,149,74,41420,14640,38079,41977,54375,60341,15.340020844189683,SC,South
2023,45,041,"Florence County, South Carolina",136921,92623,13604,6238,1054,1006,43083,21738,35960,39820,58984,67258,23.646394524038307,SC,South
2023,45,043,"Georgetown County, South Carolina",64200,48751,9951,4152,1056,681,40761,22092,32693,38148,54595,72346,32.49164119710365,SC,South
2023,45,045,"Greenville County, South Carolina",537575,367656,92650,39125,9049,6357,49636,29900,37724,45682,63001,76229,40.03225841547533,SC,South
2023,45,047,"Greenwood County, South Carolina",69329,46633,7548,3376,632,366,41811,30072,35442,42113,51361,63707,25.5655866017627,SC,South
2023,45,049,"Hampton County, South Carolina",18555,13172,954,493,37,65,33691,35000,28423,33789,60811,47969,11.759793501366534,SC,South
2023,45,051,"Horry County, South Carolina",368937,276831,47837,18841,3842,3106,38815,27666,32098,37505,50217,61411,26.596009839938446,SC,South
2023,45,053,"Jasper County, South Carolina",30658,22389,4219,1194,161,231,36457,26280,35707,38750,39207,65625,25.927911027736837,SC,South
2023,45,055,"Kershaw County, South Carolina",66924,46415,6426,3469,497,203,43110,32918,36979,43715,59388,52597,22.826672411935796,SC,South
2023,45,057,"Lancaster County, South Carolina",100905,72875,14475,7044,816,398,50450,32428,40172,47330,69829,82778,31.19451114922813,SC,South
2023,45,059,"Laurens County, South Carolina",67904,47275,5591,2228,371,257,38789,25190,36684,40195,49908,58307,17.86779481755685,SC,South
2023,45,061,"Lee County, South Carolina",16330,11756,1003,440,16,44,36019,14597,35900,38350,42888,47438,12.784960871044573,SC,South
2023,45,063,"Lexington County, South Carolina",300370,208330,43013,19285,3237,3439,49136,31929,39026,45575,62739,71452,33.10804972879566,SC,South
2023,45,065,"McCormick County, South Carolina",9701,8047,1307,438,59,53,40264,27159,33811,45376,67534,100714,23.076923076923077,SC,South
2023,45,067,"Marion County, South Carolina",28900,20185,1702,968,68,43,33440,35094,31649,32111,41442,48026,13.777557592271489,SC,South
2023,45,069,"Marlboro County, South Carolina",26285,18924,1134,367,34,117,35655,24773,33160,35709,50341,47179,8.729655463961107,SC,South
2023,45,071,"Newberry County, South Carolina",38121,26039,3652,2015,240,207,42047,31875,39566,40300,47920,64304,23.480164368831367,SC,South
2023,45,073,"Oconee County, South Carolina",79566,58551,10080,5248,685,684,43555,29213,35764,37995,55921,82137,28.51701935065157,SC,South
2023,45,075,"Orangeburg County, South Carolina",83531,56492,5842,3815,770,511,37062,24960,32696,35932,45030,60583,19.362033562274306,SC,South
2023,45,077,"Pickens County, South Carolina",132604,84012,12812,6873,1168,2094,43941,27308,35682,44213,53137,63966,27.31395514926439,SC,South
2023,45,079,"Richland County, South Carolina",418725,265906,62729,32119,8148,6336,46633,28631,31799,39193,56973,72157,41.11678563101246,SC,South
2023,45,081,"Saluda County, South Carolina",18958,13330,1521,795,237,93,42474,24631,37058,40730,51156,63158,19.849962490622655,SC,South
2023,45,083,"Spartanburg County, South Carolina",338096,228901,36052,17781,2781,2299,45224,27052,40009,42123,59021,70066,25.737327490924024,SC,South
2023,45,085,"Sumter County, South Carolina",104853,69534,9755,5567,353,428,42192,28055,35716,41452,48499,73508,23.158454856616906,SC,South
2023,45,087,"Union County, South Carolina",26990,19380,1995,555,39,19,37020,26029,35042,37493,53925,83357,13.45717234262126,SC,South
2023,45,089,"Williamsburg County, South Carolina",30517,22227,1956,1152,205,103,35743,20868,34340,35257,40962,48409,15.36869573041796,SC,South
2023,45,091,"York County, South Carolina",288559,196186,47386,22385,3641,1359,53944,34218,37808,47683,71450,79008,38.112301591346984,SC,South
2023,46,003,"Aurora County, South Dakota",2573,1719,255,58,8,0,45000,38625,33950,47760,57721,54722,18.673647469458988,SD,Midwest
2023,46,005,"Beadle County, South Dakota",19279,12392,2303,686,119,162,43804,23571,32725,46969,51548,63333,26.387992253066493,SD,Midwest
2023,46,007,"Bennett County, South Dakota",3354,1856,320,27,12,17,39219,16157,41944,-666666666,48382,79107,20.25862068965517,SD,Midwest
2023,46,009,"Bon Homme County, South Dakota",7024,5169,692,262,39,44,34280,14615,23714,35778,46467,51781,20.061907525633586,SD,Midwest
2023,46,011,"Brookings County, South Dakota",34968,19051,5558,1618,546,654,48819,35698,43486,46259,51093,68491,43.96619600020996,SD,Midwest
2023,46,013,"Brown County, South Dakota",38079,25250,6160,1476,344,395,47418,27417,42212,42115,56968,68995,33.16831683168317,SD,Midwest
2023,46,015,"Brule County, South Dakota",5261,3595,809,217,25,34,45133,-666666666,41235,41232,53272,66364,30.180806675938804,SD,Midwest
2023,46,017,"Buffalo County, South Dakota",1757,916,41,11,0,12,35354,-666666666,30000,36250,41641,112969,6.986899563318778,SD,Midwest
2023,46,019,"Butte County, South Dakota",10538,7229,963,333,92,14,41169,27377,39484,42310,51118,51250,19.394107068750866,SD,Midwest
2023,46,021,"Campbell County, South Dakota",1481,1127,283,36,4,10,44643,35125,40592,38750,53894,72250,29.547471162377995,SD,Midwest
2023,46,023,"Charles Mix County, South Dakota",9281,5692,1035,306,53,36,41439,-666666666,36528,37487,48462,61953,25.122979620520027,SD,Midwest
2023,46,025,"Clark County, South Dakota",3876,2557,355,47,8,5,36985,-666666666,30217,40917,47875,49375,16.229956980836917,SD,Midwest
2023,46,027,"Clay County, South Dakota",15133,7401,1828,889,135,549,46501,34306,38833,40412,48825,63580,45.953249560870155,SD,Midwest
2023,46,029,"Codington County, South Dakota",28556,19498,2900,814,221,136,44909,33878,40885,44939,54318,66014,20.87906451943789,SD,Midwest
2023,46,031,"Corson County, South Dakota",3859,2131,329,73,2,6,38056,34063,31607,35040,45417,91458,19.23979352416706,SD,Midwest
2023,46,033,"Custer County, South Dakota",8686,7152,1451,596,158,94,50856,27500,47784,47438,57548,83203,32.14485458612975,SD,Midwest
2023,46,035,"Davison County, South Dakota",19936,13467,2516,634,139,72,43936,43826,38428,39910,58364,63371,24.95730303705354,SD,Midwest
2023,46,037,"Day County, South Dakota",5460,3878,631,161,34,1,41890,31477,33571,42203,49943,72625,21.325425477050025,SD,Midwest
2023,46,039,"Deuel County, South Dakota",4318,2941,546,123,26,15,48653,32857,31450,47043,64286,71250,24.141448486909216,SD,Midwest
2023,46,041,"Dewey County, South Dakota",5230,2794,326,144,10,3,37557,30714,32045,38018,56080,66875,17.28704366499642,SD,Midwest
2023,46,043,"Douglas County, South Dakota",2823,1919,347,69,19,5,46277,36250,47228,43611,47045,75000,22.928608650338717,SD,Midwest
2023,46,045,"Edmunds County, South Dakota",4033,2856,649,151,29,14,44583,-666666666,32255,43779,51473,69583,29.516806722689076,SD,Midwest
2023,46,047,"Fall River County, South Dakota",7179,5570,829,247,97,64,41008,14652,36335,42150,60774,-666666666,22.20825852782765,SD,Midwest
2023,46,049,"Faulk County, South Dakota",2137,1445,172,86,0,6,38693,-666666666,28519,46797,39500,36397,18.269896193771626,SD,Midwest
2023,46,051,"Grant County, South Dakota",7544,5242,948,244,67,80,43564,36204,37305,44792,47313,55417,25.543685616177033,SD,Midwest
2023,46,053,"Gregory County, South Dakota",3993,2764,376,138,53,12,39303,11016,28102,40042,51719,80000,20.947901591895803,SD,Midwest
2023,46,055,"Haakon County, South Dakota",1708,1233,199,37,5,0,41616,-666666666,36369,45283,48125,-666666666,19.545823195458233,SD,Midwest
2023,46,057,"Hamlin County, South Dakota",6288,3649,671,177,29,15,51021,34000,48554,50893,58155,62813,24.445053439298437,SD,Midwest
2023,46,059,"Hand County, South Dakota",3045,2075,445,70,21,8,44038,38958,41143,40083,61719,48500,26.216867469879517,SD,Midwest
2023,46,061,"Hanson County, South Dakota",3473,2195,356,105,10,2,48769,42917,45930,46731,53688,58295,21.548974943052393,SD,Midwest
2023,46,063,"Harding County, South Dakota",1092,817,212,16,9,11,45101,-666666666,42292,38438,47411,-666666666,30.354957160342718,SD,Midwest
2023,46,065,"Hughes County, South Dakota",17732,12294,3099,695,400,225,50051,24432,37815,43517,59700,86090,35.94436310395315,SD,Midwest
2023,46,067,"Hutchinson County, South Dakota",7393,4967,984,211,50,30,50630,34000,47598,46977,60078,69034,25.669418159855045,SD,Midwest
2023,46,069,"Hyde County, South Dakota",1305,990,180,27,2,0,47070,45227,26625,40625,55804,58750,21.11111111111111,SD,Midwest
2023,46,071,"Jackson County, South Dakota",2826,1658,164,3,0,22,38988,23194,35129,36726,58625,41094,11.399276236429433,SD,Midwest
2023,46,073,"Jerauld County, South Dakota",1845,1386,228,39,17,9,46618,64375,45000,32383,55391,59028,21.13997113997114,SD,Midwest
2023,46,075,"Jones County, South Dakota",1030,647,119,38,6,1,39318,-666666666,33864,41806,46667,36591,25.347758887171562,SD,Midwest
2023,46,077,"Kingsbury County, South Dakota",5210,3552,588,155,42,7,44088,33750,41356,44219,48242,63281,22.2972972972973,SD,Midwest
2023,46,079,"Lake County, South Dakota",11052,7701,1986,567,59,58,44130,45324,38101,41220,51120,48839,34.67082197117257,SD,Midwest
2023,46,081,"Lawrence County, South Dakota",26574,19010,4381,1391,391,317,41847,41103,33943,36837,50441,68102,34.08732246186218,SD,Midwest
2023,46,083,"Lincoln County, South Dakota",68286,44685,12480,4533,1310,670,55705,37083,44106,50389,62684,77059,42.50419603893924,SD,Midwest
2023,46,085,"Lyman County, South Dakota",3717,2324,491,90,6,0,44871,32083,38194,48500,46509,56786,25.25817555938038,SD,Midwest
2023,46,087,"McCook County, South Dakota",5732,3741,736,257,38,41,50538,30101,47931,49226,57292,65000,28.655439721999464,SD,Midwest
2023,46,089,"McPherson County, South Dakota",2278,1640,299,57,0,12,40417,12500,30625,39583,51094,71875,22.4390243902439,SD,Midwest
2023,46,091,"Marshall County, South Dakota",4355,2927,542,65,10,40,43467,-666666666,36250,45430,58274,63438,22.446190638879397,SD,Midwest
2023,46,093,"Meade County, South Dakota",30297,20544,4301,955,204,63,44931,35116,37429,41369,51989,72523,26.88376168224299,SD,Midwest
2023,46,095,"Mellette County, South Dakota",2043,1237,163,39,0,0,32439,-666666666,30473,29559,47609,48214,16.329830234438155,SD,Midwest
2023,46,097,"Miner County, South Dakota",2299,1661,220,37,5,6,41115,37188,40143,38393,50000,66563,16.134858518964478,SD,Midwest
2023,46,099,"Minnehaha County, South Dakota",200689,132644,32296,9506,2453,1594,50580,36939,41037,47957,61443,67199,34.565453394047225,SD,Midwest
2023,46,101,"Moody County, South Dakota",6371,4251,850,355,79,33,45432,25625,36711,51175,48083,70833,30.980945659844743,SD,Midwest
2023,46,102,"Oglala Lakota County, South Dakota",13587,7033,452,225,0,11,33634,3417,30154,41227,58194,72823,9.782454144746197,SD,Midwest
2023,46,103,"Pennington County, South Dakota",112081,77753,16951,6148,2022,1358,44318,33165,35486,42333,52994,77245,34.05527760986714,SD,Midwest
2023,46,105,"Perkins County, South Dakota",3058,2141,347,87,16,16,41314,-666666666,36902,36375,53309,57000,21.765530126109294,SD,Midwest
2023,46,107,"Potter County, South Dakota",2430,1735,384,60,5,13,45075,49500,35000,46667,46167,64375,26.628242074927954,SD,Midwest
2023,46,109,"Roberts County, South Dakota",10219,6605,868,261,60,18,42105,21250,37054,41401,52984,58958,18.274034822104465,SD,Midwest
2023,46,111,"Sanborn County, South Dakota",2370,1585,212,75,16,2,44175,33917,39750,46926,43750,56875,19.242902208201894,SD,Midwest
2023,46,115,"Spink County, South Dakota",6283,4507,1004,161,39,19,42135,24485,35917,41344,46724,74250,27.13556689593965,SD,Midwest
2023,46,117,"Stanley County, South Dakota",3012,2181,353,130,61,9,49219,-666666666,47281,37981,66850,83571,25.355341586428246,SD,Midwest
2023,46,119,"Sully County, South Dakota",1481,1103,197,29,0,5,46304,-666666666,44097,52644,46429,57656,20.942883046237533,SD,Midwest
2023,46,121,"Todd County, South Dakota",9293,4682,555,165,25,30,36436,11771,27065,38526,46806,64000,16.552755232806494,SD,Midwest
2023,46,123,"Tripp County, South Dakota",5607,4068,637,101,46,26,34302,20795,31279,32143,55417,66484,19.911504424778762,SD,Midwest
2023,46,125,"Turner County, South Dakota",8772,6002,1193,256,77,47,48438,37614,45974,46743,52716,58571,26.207930689770077,SD,Midwest
2023,46,127,"Union County, South Dakota",16916,11663,2659,1044,411,144,54908,50284,40073,53448,64483,89321,36.50861699391237,SD,Midwest
2023,46,129,"Walworth County, South Dakota",5298,3787,820,255,32,69,48796,38828,38958,39962,63021,69423,31.053604436229204,SD,Midwest
2023,46,135,"Yankton County, South Dakota",23379,16346,2864,1139,362,155,46570,30833,37888,45092,57306,68036,27.652024960234918,SD,Midwest
2023,46,137,"Ziebach County, South Dakota",2410,1507,164,48,0,0,37629,-666666666,35694,47955,48750,57981,14.06768414067684,SD,Midwest
2023,47,001,"Anderson County, Tennessee",78175,55857,8511,4216,795,1191,44891,36554,36899,42747,55625,70698,26.340476574108884,TN,South
2023,47,003,"Bedford County, Tennessee",51291,34147,4027,1325,292,130,40375,32308,34958,42371,55612,70929,16.909245321697366,TN,South
2023,47,005,"Benton County, Tennessee",15948,11539,864,423,80,68,39981,31889,35406,42179,61875,55455,12.436086315971922,TN,South
2023,47,007,"Bledsoe County, Tennessee",14905,11607,585,350,45,43,31509,24375,29759,35575,71080,-666666666,8.813646937193074,TN,South
2023,47,009,"Blount County, Tennessee",137747,99984,17143,6996,1534,1112,46184,32472,40942,45286,57095,68904,26.78928628580573,TN,South
2023,47,011,"Bradley County, Tennessee",109743,75333,11344,5138,1084,996,42637,28537,36241,43295,50745,62516,24.6399320350975,TN,South
2023,47,013,"Campbell County, Tennessee",39568,28633,2230,1065,411,84,40504,30368,37713,40687,48521,66520,13.236475395522648,TN,South
2023,47,015,"Cannon County, Tennessee",14661,10397,1216,379,65,100,44596,32950,43093,43646,60240,59097,16.92795998845821,TN,South
2023,47,017,"Carroll County, Tennessee",28461,19514,2144,1160,156,220,40137,30707,33576,38329,46362,51023,18.85825561135595,TN,South
2023,47,019,"Carter County, Tennessee",56462,41961,5799,2038,512,319,37031,29960,33518,38560,42172,59447,20.657276995305164,TN,South
2023,47,021,"Cheatham County, Tennessee",41500,29614,4920,1790,299,411,50305,30377,43718,50864,61336,74900,25.055716890659824,TN,South
2023,47,023,"Chester County, Tennessee",17452,11400,1344,622,60,158,45005,26833,42830,42416,65751,58385,19.157894736842106,TN,South
2023,47,025,"Claiborne County, Tennessee",32221,23134,2233,1194,442,134,37561,31875,34922,37065,42019,57478,17.30353592115501,TN,South
2023,47,027,"Clay County, Tennessee",7621,5578,350,214,88,17,37730,25446,36240,38852,46573,53631,11.9935460738616,TN,South
2023,47,029,"Cocke County, Tennessee",36503,26491,1996,703,182,204,37295,23010,35921,40314,46298,53291,11.645464497376468,TN,South
2023,47,031,"Coffee County, Tennessee",58940,40008,5200,3014,420,542,40926,29660,31951,44272,57226,65464,22.935412917416517,TN,South
2023,47,033,"Crockett County, Tennessee",13937,9556,1016,390,55,41,42125,40752,36632,45726,50197,52857,15.71787358727501,TN,South
2023,47,035,"Cumberland County, Tennessee",62529,48450,5251,2693,514,503,37391,22141,36489,36575,48803,59528,18.4953560371517,TN,South
2023,47,037,"Davidson County, Tennessee",709846,493272,144376,57983,17644,13416,51937,33384,36301,43509,62578,78671,47.320545256977894,TN,South
2023,47,039,"Decatur County, Tennessee",11499,8351,1045,136,21,52,39804,41419,36277,32454,53750,74773,15.01616572865525,TN,South
2023,47,041,"DeKalb County, Tennessee",20551,14536,1869,786,181,66,38483,29876,35650,39490,46129,66544,19.9642267473858,TN,South
2023,47,043,"Dickson County, Tennessee",55197,38559,5388,2077,486,284,46916,31053,42727,47157,55359,73724,21.356881661868826,TN,South
2023,47,045,"Dyer County, Tennessee",36681,25043,3337,1293,469,321,44376,32214,40655,38836,70594,60156,21.642774427983866,TN,South
2023,47,047,"Fayette County, Tennessee",42653,31991,5812,1948,441,404,50574,45089,38478,47270,66943,80543,26.898190115970117,TN,South
2023,47,049,"Fentress County, Tennessee",18948,13693,1342,533,151,65,33096,29800,28018,33817,46493,48125,15.270576206821003,TN,South
2023,47,051,"Franklin County, Tennessee",43478,29973,4298,1939,354,318,42167,33740,36871,40324,48788,75444,23.050745671103993,TN,South
2023,47,053,"Gibson County, Tennessee",50610,34428,4195,1787,313,274,40405,29963,37330,36875,52968,64340,19.0803996746834,TN,South
2023,47,055,"Giles County, Tennessee",30442,21500,2706,1018,271,141,43426,40464,36497,43961,50234,74666,19.23720930232558,TN,South
2023,47,057,"Grainger County, Tennessee",23929,17556,1500,820,133,168,36963,37278,31537,34271,51490,57813,14.929368876737298,TN,South
2023,47,059,"Greene County, Tennessee",70919,51319,5717,2318,596,442,39494,27116,35661,37063,50750,69038,17.67961183966952,TN,South
2023,47,061,"Grundy County, Tennessee",13665,9757,581,431,118,79,32329,22039,30452,35166,53472,64014,12.391103822896381,TN,South
2023,47,063,"Hamblen County, Tennessee",64930,44322,5231,2574,708,377,41259,30660,34423,38042,51704,61765,20.057759126393215,TN,South
2023,47,065,"Hamilton County, Tennessee",370913,261480,60648,25872,5903,4233,48074,27792,36447,42723,63149,75320,36.96496864004895,TN,South
2023,47,067,"Hancock County, Tennessee",6790,4827,213,154,12,35,25944,15370,23361,32417,54408,35781,8.576755748912367,TN,South
2023,47,069,"Hardeman County, Tennessee",25477,18356,1334,572,72,96,35647,28460,34010,39514,41311,54670,11.298757899324471,TN,South
2023,47,071,"Hardin County, Tennessee",26939,19517,1815,824,198,42,38165,27361,37562,38042,36845,59050,14.751242506532765,TN,South
2023,47,073,"Hawkins County, Tennessee",57446,42150,4686,1813,325,251,40077,20248,36142,39570,45545,67644,16.785290628707,TN,South
2023,47,075,"Haywood County, Tennessee",17672,12407,1018,513,27,68,36655,21326,31862,40766,44818,64875,13.105504956879182,TN,South
2023,47,077,"Henderson County, Tennessee",27906,19421,1898,701,114,75,41393,24866,39167,39910,57219,59396,14.355594459605582,TN,South
2023,47,079,"Henry County, Tennessee",32345,23418,2813,962,329,247,37457,27674,34669,36334,42639,62750,18.57972499786489,TN,South
2023,47,081,"Hickman County, Tennessee",25229,18044,1702,634,83,30,39122,30063,30955,41486,58265,57328,13.572378630015518,TN,South
2023,47,083,"Houston County, Tennessee",8293,5883,516,193,36,60,40763,25000,37636,46205,45000,89118,13.683494815570286,TN,South
2023,47,085,"Humphreys County, Tennessee",19074,13539,1383,507,250,83,37865,27621,35584,41880,42061,57755,16.419233325947264,TN,South
2023,47,087,"Jackson County, Tennessee",11882,8926,884,189,82,48,36481,24495,29698,39817,46758,59479,13.477481514676226,TN,South
2023,47,089,"Jefferson County, Tennessee",55835,40208,5156,2199,633,468,41181,29621,39168,39204,49163,64231,21.030640668523677,TN,South
2023,47,091,"Johnson County, Tennessee",18073,13781,1537,515,55,55,36014,26848,30901,38677,45192,61048,15.68826645381322,TN,South
2023,47,093,"Knox County, Tennessee",487401,326900,79863,34382,9040,8003,49051,30837,35687,42730,61343,79582,40.161517283572955,TN,South
2023,47,095,"Lake County, Tennessee",6691,5137,265,186,8,23,29920,28125,30114,29505,28304,-666666666,9.382908312244501,TN,South
